LABEL,ABBR,CAP,GLOBCAP,GLOBPREF,GLOBSUFF,LOC,POS,POS+1,POS-1,PREF,SUFF,WORD,WORD+1,WORD-1
O,0,0,0,0,0,0,NNS,",",VBN,0,0,felonies,",",suspected
O,0,0,0,0,0,0,",",CD,NNS,0,0,",",17.7,felonies
O,0,0,0,0,0,0,CD,VBD,",",0,0,17.7,were,","
O,0,0,0,0,0,0,VBD,JJ,CD,0,0,were,miscellaneous,17.7
O,0,0,0,0,0,0,JJ,NN,VBD,0,0,miscellaneous,_,were
O,0,0,0,0,0,0,NN,VBG,JJ,0,0,_,including,miscellaneous
O,0,0,0,0,0,0,VBG,JJ,NN,0,0,including,such,_
O,0,0,1,0,0,0,JJ,NNS,VBG,0,0,such,things,including
O,0,0,0,0,0,0,NNS,IN,JJ,0,0,things,as,such
O,0,0,0,0,0,0,IN,DT,NNS,0,0,as,the,things
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,assailant,as
O,0,0,0,0,0,0,NN,VBG,DT,0,0,assailant,being,the
O,0,0,0,0,0,0,VBG,IN,NN,0,0,being,under,assailant
O,0,0,0,0,0,0,IN,DT,VBG,0,0,under,the,being
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,influence,under
O,0,0,0,0,0,0,NN,IN,DT,0,0,influence,of,the
O,0,0,0,0,0,0,IN,NN,NN,0,0,of,alcohol,influence
O,0,0,0,0,0,0,NN,CC,IN,0,0,alcohol,or,of
O,0,0,1,0,0,0,CC,NNS,NN,0,0,or,drugs,alcohol
O,0,0,0,0,0,0,NNS,NN,CC,0,0,drugs,_,or
O,0,0,0,0,0,0,NN,CC,NNS,0,0,_,and,drugs
O,0,0,1,0,0,0,CC,DT,NN,0,0,and,the,_
O,0,0,1,0,0,0,DT,NNS,CC,0,0,the,circumstances,and
O,0,0,0,0,0,0,NNS,IN,DT,0,0,circumstances,for,the
O,0,0,0,0,0,0,IN,CD,NNS,0,0,for,24.9,circumstances
O,0,0,0,0,0,0,CD,NN,IN,0,0,24.9,percent,for
O,0,0,0,0,0,0,NN,VBP,CD,0,0,percent,are,24.9
O,0,0,0,0,0,0,VBP,JJ,NN,0,0,are,unknown,percent
O,0,0,0,0,0,0,JJ,",",VBP,0,0,unknown,",",are
O,0,0,0,0,0,0,",",PRP,JJ,0,0,",",she,unknown
O,0,0,1,0,0,0,PRP,VBD,",",0,0,she,said,","
O,0,0,0,0,0,0,VBD,.,PRP,0,0,said,.,she
O,0,0,0,0,0,0,.,OMEGAPOS,VBD,0,0,.,OMEGA,said
O,0,1,1,0,0,0,DT,NN,PHIPOS,0,0,The,Food,PHI
O,0,1,1,0,0,0,NN,IN,DT,0,0,Food,in,The
O,0,0,0,0,0,0,IN,NNP,NN,0,0,in,Portugal,Food
B-LOC,0,1,1,0,0,1,NNP,VBZ,IN,0,0,Portugal,is,in
O,0,0,1,0,0,0,VBZ,JJ,NNP,0,0,is,delicious,Portugal
O,0,0,0,0,0,0,JJ,.,VBZ,0,0,delicious,.,is
O,0,0,0,0,0,0,.,OMEGAPOS,JJ,0,0,.,OMEGA,delicious
O,0,1,1,0,0,0,DT,NN,PHIPOS,0,0,The,Food,PHI
O,0,1,1,0,0,0,NN,IN,DT,0,0,Food,in,The
O,0,0,0,0,0,0,IN,NNP,NN,0,0,in,Portugal,Food
B-LOC,0,1,1,0,0,1,NNP,VBZ,IN,0,0,Portugal,is,in
O,0,0,1,0,0,0,VBZ,JJ,NNP,0,0,is,delicious,Portugal
O,0,0,0,0,0,0,JJ,.,VBZ,0,0,delicious,.,is
O,0,0,0,0,0,0,.,OMEGAPOS,JJ,0,0,.,OMEGA,delicious
O,0,1,1,0,0,0,PRP,VBD,PHIPOS,0,0,He,yelled,PHI
O,0,0,0,0,0,0,VBD,",",PRP,0,0,yelled,",",He
O,0,0,0,0,0,0,",",``,VBD,0,0,",",`,yelled
O,0,0,0,0,0,0,``,``,",",0,0,`,`,","
O,0,0,0,0,0,0,``,UH,``,0,0,`,Hello,`
O,0,1,1,0,0,0,UH,JJ,``,0,0,Hello,American,`
O,0,1,1,0,0,0,JJ,NN,UH,0,0,American,sailor,Hello
O,0,0,0,0,0,0,NN,NN,JJ,0,0,sailor,_,American
O,0,0,0,0,0,0,NN,UH,NN,0,0,_,Hello,sailor
O,0,1,1,0,0,0,UH,NNP,NN,0,0,Hello,Freedom,_
O,0,1,1,0,0,0,NNP,NNP,UH,0,0,Freedom,Man.,Hello
O,1,1,0,0,0,0,NNP,'',NNP,0,0,Man.,',Freedom
O,0,0,0,0,0,0,'','',NNP,0,0,',',Man.
O,0,0,0,0,0,0,'',OMEGAPOS,'',0,0,',OMEGA,'
O,0,0,0,0,0,0,``,``,PHIPOS,0,0,`,`,PHI
O,0,0,0,0,0,0,``,DT,``,0,0,`,The,`
O,0,1,1,0,0,0,DT,NN,``,0,0,The,Men,`
O,0,1,1,0,0,0,NN,IN,DT,0,0,Men,in,The
O,0,0,0,0,0,0,IN,PP$,NN,0,0,in,My,Men
O,0,1,1,0,0,0,PP$,NN,IN,0,0,My,Life,in
O,0,1,1,0,0,0,NN,",",PP$,0,0,Life,",",My
O,0,0,0,0,0,0,",",'',NN,0,0,",",',Life
O,0,0,0,0,0,0,'','',",",0,0,',',","
O,0,0,0,0,0,0,'',NNP,'',0,0,',Lena,'
B-PER,0,1,1,0,0,0,NNP,NNP,'',0,0,Lena,Horne,'
I-PER,0,1,1,0,0,0,NNP,:,NNP,0,0,Horne,;,Lena
O,0,0,0,0,0,0,:,OMEGAPOS,NNP,0,0,;,OMEGA,Horne
O,0,1,0,0,0,0,NNS,VBD,PHIPOS,0,0,Detectives,said,PHI
O,0,0,0,0,0,0,VBD,NNP,NNS,0,0,said,Miss,Detectives
B-PER,0,1,1,0,0,0,NNP,NNP,VBD,0,0,Miss,Tomazin,said
I-PER,0,1,1,0,0,0,NNP,",",NNP,0,0,Tomazin,",",Miss
O,0,0,0,0,0,0,",",WP,NNP,0,0,",",who,Tomazin
O,0,0,1,0,0,0,WP,VBD,",",0,0,who,died,","
O,0,0,0,0,0,0,VBD,NNP,WP,0,0,died,March,who
O,0,1,1,0,0,0,NNP,CD,VBD,0,0,March,30,died
O,0,0,0,0,0,0,CD,",",NNP,0,0,30,",",March
O,0,0,0,0,0,0,",",VBD,CD,0,0,",",agreed,30
O,0,0,0,0,0,0,VBD,TO,",",0,0,agreed,to,","
O,0,0,0,0,0,0,TO,VB,VBD,0,0,to,undergo,agreed
O,0,0,0,0,0,0,VB,NN,TO,0,0,undergo,liposuction,to
O,0,0,0,0,0,0,NN,IN,VB,0,0,liposuction,at,undergo
O,0,0,0,0,0,0,IN,DT,NN,0,0,at,the,liposuction
O,0,0,1,0,0,0,DT,NNS,IN,0,0,the,hands,at
O,0,0,1,0,0,0,NNS,IN,DT,0,0,hands,of,the
O,0,0,0,0,0,0,IN,PP$,NNS,0,0,of,her,hands
O,0,0,1,0,0,0,PP$,NN,IN,0,0,her,friend,of
O,0,0,0,0,0,0,NN,",",PP$,0,0,friend,",",her
O,0,0,0,0,0,0,",",WP,NN,0,0,",",who,friend
O,0,0,1,0,0,0,WP,VBD,",",0,0,who,had,","
O,0,0,0,0,0,0,VBD,VBN,WP,0,0,had,assisted,who
O,0,0,0,0,0,0,VBN,NNP,VBD,0,0,assisted,Pavese,had
B-PER,0,1,1,0,0,0,NNP,IN,VBN,0,0,Pavese,in,assisted
O,0,0,0,0,0,0,IN,JJ,NNP,0,0,in,many,Pavese
O,0,0,0,0,0,0,JJ,NNS,IN,0,0,many,operations,in
O,0,0,0,0,0,0,NNS,CC,JJ,0,0,operations,and,many
O,0,0,1,0,0,0,CC,VBD,NNS,0,0,and,felt,operations
O,0,0,0,0,0,0,VBD,JJ,CC,0,0,felt,confident,and
O,0,0,0,0,0,0,JJ,PRP,VBD,0,0,confident,she,felt
O,0,0,1,0,0,0,PRP,MD,JJ,0,0,she,could,confident
O,0,0,0,0,0,0,MD,VB,PRP,0,0,could,carry,she
O,0,0,0,0,0,0,VB,RP,MD,0,0,carry,out,could
O,0,0,0,0,0,0,RP,DT,VB,0,0,out,the,carry
O,0,0,1,0,0,0,DT,NN,RP,0,0,the,procedure,out
O,0,0,0,0,0,0,NN,.,DT,0,0,procedure,.,the
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,procedure
O,0,1,1,0,0,0,DT,NNP,PHIPOS,0,0,The,United,PHI
B-LOC,0,1,1,0,0,0,NNP,NNPS,DT,0,0,United,States,The
I-LOC,0,1,1,0,0,0,NNPS,",",NNP,0,0,States,",",United
O,0,0,0,0,0,0,",",DT,NNPS,0,0,",",the,States
O,0,0,1,0,0,0,DT,NNP,",",0,0,the,U.N.,","
B-ORG,1,1,0,0,0,0,NNP,POS,DT,0,0,U.N.,'s,the
O,0,0,0,0,0,0,POS,JJS,NNP,0,0,'s,largest,U.N.
O,0,0,1,0,0,0,JJS,NN,POS,0,0,largest,contributor,'s
O,0,0,0,0,0,0,NN,",",JJS,0,0,contributor,",",largest
O,0,0,0,0,0,0,",",VBD,NN,0,0,",",was,contributor
O,0,0,0,0,0,0,VBD,RB,",",0,0,was,also,","
O,0,0,0,0,0,0,RB,DT,VBD,0,0,also,the,was
O,0,0,1,0,0,0,DT,NN,RB,0,0,the,chief,also
O,0,0,0,0,0,0,NN,``,DT,0,0,chief,`,the
O,0,0,0,0,0,0,``,``,NN,0,0,`,`,chief
O,0,0,0,0,0,0,``,NN,``,0,0,`,deadbeat,`
O,0,0,0,0,0,0,NN,",",``,0,0,deadbeat,",",`
O,0,0,0,0,0,0,",",'',NN,0,0,",",',deadbeat
O,0,0,0,0,0,0,'','',",",0,0,',',","
O,0,0,0,0,0,0,'',VBG,'',0,0,',owing,'
O,0,0,0,0,0,0,VBG,CD,'',0,0,owing,53.5,'
O,0,0,0,0,0,0,CD,NN,VBG,0,0,53.5,percent,owing
O,0,0,0,0,0,0,NN,IN,CD,0,0,percent,of,53.5
O,0,0,0,0,0,0,IN,DT,NN,0,0,of,the,percent
O,0,0,1,0,0,0,DT,VBP,IN,0,0,the,total,of
O,0,0,0,0,0,0,VBP,NNS,DT,0,0,total,arrears,the
O,0,0,0,0,0,0,NNS,IN,VBP,0,0,arrears,of,total
O,0,0,0,0,0,0,IN,DT,NNS,0,0,of,both,arrears
O,0,0,0,0,0,0,DT,NNS,IN,0,0,both,budgets,of
O,0,0,0,0,0,0,NNS,NN,DT,0,0,budgets,_,both
O,0,0,0,0,0,0,NN,NN,NNS,0,0,_,$401.7,budgets
O,0,0,0,0,0,0,NN,CD,NN,0,0,$401.7,million,_
O,0,0,1,0,0,0,CD,.,NN,0,0,million,.,$401.7
O,0,0,0,0,0,0,.,OMEGAPOS,CD,0,0,.,OMEGA,million
O,0,0,0,0,0,0,``,``,PHIPOS,0,0,`,`,PHI
O,0,0,0,0,0,0,``,PRP,``,0,0,`,He,`
O,0,1,1,0,0,0,PRP,-LRB-,``,0,0,He,-LRB-,`
O,0,0,0,0,0,0,-LRB-,NNP,PRP,0,0,-LRB-,LaFarge,He
O,0,1,1,0,0,0,NNP,-RRB-,-LRB-,0,0,LaFarge,-RRB-,-LRB-
O,0,0,0,0,0,0,-RRB-,VBD,NNP,0,0,-RRB-,was,LaFarge
O,0,0,0,0,0,0,VBD,DT,-RRB-,0,0,was,the,-RRB-
O,0,0,1,0,0,0,DT,CD,VBD,0,0,the,one,was
O,0,0,1,0,0,0,CD,WP,DT,0,0,one,who,the
O,0,0,1,0,0,0,WP,RB,CD,0,0,who,supposedly,one
O,0,0,0,0,0,0,RB,VBD,WP,0,0,supposedly,taught,who
O,0,0,0,0,0,0,VBD,NNP,RB,0,0,taught,Tiffany,supposedly
B-PER,0,1,1,0,0,0,NNP,WRB,VBD,0,0,Tiffany,how,taught
O,0,0,0,0,0,0,WRB,TO,NNP,0,0,how,to,Tiffany
O,0,0,0,0,0,0,TO,VB,WRB,0,0,to,make,how
O,0,0,0,0,0,0,VB,DT,TO,0,0,make,the,to
O,0,0,1,0,0,0,DT,NNP,VB,0,0,the,Favrile,make
O,0,1,1,0,0,0,NNP,NN,DT,0,0,Favrile,glass,the
O,0,0,0,0,0,0,NN,",",NNP,0,0,glass,",",Favrile
O,0,0,0,0,0,0,",",'',NN,0,0,",",',glass
O,0,0,0,0,0,0,'','',",",0,0,',',","
O,0,0,0,0,0,0,'',VBD,'',0,0,',said,'
O,0,0,0,0,0,0,VBD,NN,'',0,0,said,auctioneer,'
O,0,0,0,0,0,0,NN,NNP,VBD,0,0,auctioneer,William,said
B-PER,0,1,1,0,0,0,NNP,NNP,NN,0,0,William,Doyle,auctioneer
I-PER,0,1,1,0,0,0,NNP,",",NNP,0,0,Doyle,",",William
O,0,0,0,0,0,0,",",WP,NNP,0,0,",",who,Doyle
O,0,0,1,0,0,0,WP,VBZ,",",0,0,who,operates,","
O,0,0,0,0,0,0,VBZ,DT,WP,0,0,operates,an,who
O,0,0,1,0,0,0,DT,NN,VBZ,0,0,an,auction,operates
O,0,0,0,0,0,0,NN,NN,DT,0,0,auction,house,an
O,0,0,1,0,0,0,NN,IN,NN,0,0,house,in,auction
O,0,0,0,0,0,0,IN,NNP,NN,0,0,in,Manhattan,house
B-LOC,0,1,1,0,0,0,NNP,.,IN,0,0,Manhattan,.,in
O,0,0,0,0,0,0,.,OMEGAPOS,NNP,0,0,.,OMEGA,Manhattan
B-PER,0,1,0,0,0,0,NNP,NNP,PHIPOS,0,0,Betty,Carter,PHI
I-PER,0,1,1,0,0,0,NNP,:,NNP,0,0,Carter,;,Betty
O,0,0,0,0,0,0,:,OMEGAPOS,NNP,0,0,;,OMEGA,Carter
O,0,0,0,0,0,0,``,``,PHIPOS,0,0,`,`,PHI
O,0,0,0,0,0,0,``,DT,``,0,0,`,The,`
O,0,1,1,0,0,0,DT,NNP,``,0,0,The,Joy,`
O,0,1,1,0,0,0,NNP,IN,DT,0,0,Joy,That,The
O,0,1,1,0,0,0,IN,NNP,NNP,0,0,That,Floods,Joy
O,0,1,1,0,0,0,NNP,PP$,IN,0,0,Floods,My,That
O,0,1,1,0,0,0,PP$,NNP,NNP,0,0,My,Soul,Floods
O,0,1,1,0,0,0,NNP,",",PP$,0,0,Soul,",",My
O,0,0,0,0,0,0,",",'',NNP,0,0,",",',Soul
O,0,0,0,0,0,0,'','',",",0,0,',',","
O,0,0,0,0,0,0,'',NNP,'',0,0,',Tramaine,'
B-PER,0,1,1,0,0,0,NNP,NNP,'',0,0,Tramaine,Hawkins,'
I-PER,0,1,1,0,0,0,NNP,:,NNP,0,0,Hawkins,;,Tramaine
O,0,0,0,0,0,0,:,OMEGAPOS,NNP,0,0,;,OMEGA,Hawkins
O,0,1,1,0,0,0,PRP,VBD,PHIPOS,0,0,He,was,PHI
O,0,0,0,0,0,0,VBD,VBN,PRP,0,0,was,released,He
O,0,0,0,0,0,0,VBN,IN,VBD,0,0,released,on,was
O,0,0,0,0,0,0,IN,NN,VBN,0,0,on,bail,released
O,0,0,0,0,0,0,NN,IN,IN,0,0,bail,under,on
O,0,0,0,0,0,0,IN,DT,NN,0,0,under,an,bail
O,0,0,1,0,0,0,DT,NN,IN,0,0,an,agreement,under
O,0,0,0,0,0,0,NN,IN,DT,0,0,agreement,with,an
O,0,0,0,0,0,0,IN,NNP,NN,0,0,with,Onondaga,agreement
B-LOC,0,1,1,0,0,0,NNP,NNS,IN,0,0,Onondaga,leaders,with
O,0,0,0,0,0,0,NNS,IN,NNP,0,0,leaders,that,Onondaga
O,0,0,1,0,0,0,IN,PRP,NNS,0,0,that,he,leaders
O,0,0,1,0,0,0,PRP,MD,IN,0,0,he,would,that
O,0,0,0,0,0,0,MD,VB,PRP,0,0,would,be,he
O,0,0,0,0,0,0,VB,VBD,MD,0,0,be,turned,would
O,0,0,0,0,0,0,VBD,IN,VB,0,0,turned,over,be
O,0,0,0,0,0,0,IN,TO,VBD,0,0,over,to,turned
O,0,0,0,0,0,0,TO,NNS,IN,0,0,to,authorities,over
O,0,0,1,0,0,0,NNS,MD,TO,0,0,authorities,should,to
O,0,0,0,0,0,0,MD,NNP,NNS,0,0,should,Cuomo,authorities
B-PER,0,1,1,0,0,0,NNP,VB,MD,0,0,Cuomo,order,should
O,0,0,1,0,0,0,VB,PP$,NNP,0,0,order,his,Cuomo
O,0,0,1,0,0,0,PP$,NN,VB,0,0,his,return,order
O,0,0,0,0,0,0,NN,.,PP$,0,0,return,.,his
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,return
O,0,1,0,0,0,0,IN,NNP,PHIPOS,0,0,By,KILEY,PHI
B-PER,0,1,1,0,0,0,NNP,NNP,IN,0,0,KILEY,ARMSTRONG,By
I-PER,0,1,1,0,0,0,NNP,OMEGAPOS,NNP,0,0,ARMSTRONG,OMEGA,KILEY
O,0,1,0,0,0,0,IN,NNP,PHIPOS,0,0,With,PM-Mexico-Union,PHI
O,0,1,0,0,0,0,NNP,NN,IN,0,0,PM-Mexico-Union,^By,With
O,0,0,0,0,0,0,NN,DT,NNP,0,0,^By,The,PM-Mexico-Union
B-ORG,0,1,1,0,0,0,DT,NNP,NN,0,0,The,Associated,^By
I-ORG,0,1,1,0,0,0,NNP,NNP,DT,0,0,Associated,Press,The
I-ORG,0,1,1,0,0,0,NNP,OMEGAPOS,NNP,0,0,Press,OMEGA,Associated
O,0,0,0,0,0,0,``,``,PHIPOS,0,0,`,`,PHI
O,0,0,0,0,0,0,``,NNS,``,0,0,`,People,`
O,0,1,1,0,0,0,NNS,VBD,``,0,0,People,were,`
O,0,0,0,0,0,0,VBD,VBG,NNS,0,0,were,staying,People
O,0,0,0,0,0,0,VBG,RB,VBD,0,0,staying,away,were
O,0,0,0,0,0,0,RB,IN,VBG,0,0,away,from,staying
O,0,0,0,0,0,0,IN,DT,RB,0,0,from,the,away
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,theater,from
O,0,0,1,0,0,0,NN,IN,DT,0,0,theater,because,the
O,0,0,1,0,0,0,IN,IN,NN,0,0,because,of,theater
O,0,0,0,0,0,0,IN,PP$,IN,0,0,of,her,because
O,0,0,1,0,0,0,PP$,NNS,IN,0,0,her,reviews,of
O,0,0,1,0,0,0,NNS,",",PP$,0,0,reviews,",",her
O,0,0,0,0,0,0,",",'',NNS,0,0,",",',reviews
O,0,0,0,0,0,0,'','',",",0,0,',',","
O,0,0,0,0,0,0,'',VBD,'',0,0,',said,'
O,0,0,0,0,0,0,VBD,NNP,'',0,0,said,Don,'
B-PER,0,1,1,1,0,0,NNP,NNP,VBD,0,0,Don,Davis,said
I-PER,0,1,1,0,0,0,NNP,",",NNP,0,0,Davis,",",Don
O,0,0,0,0,0,0,",",DT,NNP,0,0,",",the,Davis
O,0,0,1,0,0,0,DT,NN,",",0,0,the,theater,","
O,0,0,1,0,0,0,NN,NN,DT,0,0,theater,owner,the
O,0,0,0,0,0,0,NN,POS,NN,0,0,owner,'s,theater
O,0,0,0,0,0,0,POS,NN,NN,0,0,'s,brother,owner
O,0,0,1,0,0,0,NN,CC,POS,0,0,brother,and,'s
O,0,0,1,0,0,0,CC,DT,NN,0,0,and,an,brother
O,0,0,1,0,0,0,DT,NN,CC,0,0,an,attorney,and
O,0,0,1,0,0,0,NN,IN,DT,0,0,attorney,for,an
O,0,0,0,0,0,0,IN,DT,NN,0,0,for,the,attorney
O,0,0,1,0,0,0,DT,NNP,IN,0,0,the,Blythe,for
B-LOC,0,1,1,0,0,0,NNP,NNP,DT,0,0,Blythe,Cinema,the
I-LOC,0,1,1,0,0,0,NNP,",",NNP,0,0,Cinema,",",Blythe
O,0,0,0,0,0,0,",",IN,NNP,0,0,",",in,Cinema
O,0,0,0,0,0,0,IN,NNP,",",0,0,in,Thursday,","
O,0,1,1,0,0,0,NNP,POS,IN,0,0,Thursday,'s,in
O,0,0,0,0,0,0,POS,NNP,NNP,0,0,'s,Los,Thursday
O,0,1,1,0,0,0,NNP,NNP,POS,0,0,Los,Angeles,'s
O,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Angeles,Times,Los
O,0,1,1,0,0,0,NNP,.,NNP,0,0,Times,.,Angeles
O,0,0,0,0,0,0,.,OMEGAPOS,NNP,0,0,.,OMEGA,Times
B-PER,0,1,1,0,0,0,NNP,NNP,PHIPOS,0,0,Andy,Warhol,PHI
I-PER,0,1,1,0,0,0,NNP,VBD,NNP,0,0,Warhol,created,Andy
O,0,0,0,0,0,0,VBD,DT,NNP,0,0,created,a,Warhol
O,0,0,1,0,0,0,DT,NN,VBD,0,0,a,work,created
O,0,0,0,0,0,0,NN,IN,DT,0,0,work,of,a
O,0,0,0,0,0,0,IN,NN,NN,0,0,of,art,work
O,0,0,0,0,0,0,NN,VBN,IN,0,0,art,inspired,of
O,0,0,0,0,0,0,VBN,IN,NN,0,0,inspired,by,art
O,0,0,0,0,0,0,IN,DT,VBN,0,0,by,a,inspired
O,0,0,1,0,0,0,DT,NN,IN,0,0,a,product,by
O,0,0,0,0,0,0,NN,IN,DT,0,0,product,of,a
O,0,0,0,0,0,0,IN,NNP,NN,0,0,of,Campbell,product
B-ORG,0,1,1,1,0,0,NNP,NNP,IN,0,0,Campbell,Soup,of
I-ORG,0,1,1,0,1,0,NNP,NNP,NNP,0,1,Soup,Co.,Campbell
I-ORG,1,1,0,0,0,0,NNP,CD,NNP,0,0,Co.,in,Soup
O,0,0,0,0,0,0,CD,.,NNP,0,0,in,.,Co.
O,0,0,0,0,0,0,.,OMEGAPOS,CD,0,0,.,OMEGA,in
B-LOC,0,1,1,0,0,0,NNP,NNP,PHIPOS,0,0,Santa,Ana,PHI
I-LOC,0,1,1,1,0,0,NNP,VBZ,NNP,0,0,Ana,winds,Santa
O,0,0,1,0,0,0,VBZ,VBG,NNP,0,0,winds,gusting,Ana
O,0,0,0,0,0,0,VBG,TO,VBZ,0,0,gusting,to,winds
O,0,0,0,0,0,0,TO,CD,VBG,0,0,to,100,gusting
O,0,0,0,0,0,0,CD,NN,TO,0,0,100,mph,to
O,0,0,0,0,0,0,NN,VBD,CD,0,0,mph,destroyed,100
O,0,0,0,0,0,0,VBD,DT,NN,0,0,destroyed,a,mph
O,0,0,1,0,0,0,DT,NN,VBD,0,0,a,blimp,destroyed
O,0,0,1,0,0,0,NN,",",DT,0,0,blimp,",",a
O,0,0,0,0,0,0,",",VBD,NN,0,0,",",shut,blimp
O,0,0,0,0,0,0,VBD,RP,",",0,0,shut,down,","
O,0,0,0,0,0,0,RP,DT,VBD,0,0,down,an,shut
O,0,0,1,0,0,0,DT,NN,RP,0,0,an,airport,down
O,0,0,1,0,0,0,NN,",",DT,0,0,airport,",",an
O,0,0,0,0,0,0,",",VBN,NN,0,0,",",toppled,airport
O,0,0,0,0,0,0,VBN,NNS,",",0,0,toppled,trucks,","
O,0,0,1,0,0,0,NNS,",",VBN,0,0,trucks,",",toppled
O,0,0,0,0,0,0,",",VBD,NNS,0,0,",",fanned,trucks
O,0,0,0,0,0,0,VBD,DT,",",0,0,fanned,a,","
O,0,0,1,0,0,0,DT,NN,VBD,0,0,a,brush,fanned
O,0,0,0,0,0,0,NN,NN,DT,0,0,brush,fire,a
O,0,0,1,0,0,0,NN,CC,NN,0,0,fire,and,brush
O,0,0,1,0,0,0,CC,VBD,NN,0,0,and,cut,fire
O,0,0,0,0,0,0,VBD,NN,CC,0,0,cut,power,and
O,0,0,0,0,0,0,NN,TO,VBD,0,0,power,to,cut
O,0,0,0,0,0,0,TO,NNS,NN,0,0,to,thousands,power
O,0,0,0,0,0,0,NNS,IN,TO,0,0,thousands,of,to
O,0,0,0,0,0,0,IN,NNS,NNS,0,0,of,customers,thousands
O,0,0,0,0,0,0,NNS,IN,IN,0,0,customers,in,of
O,0,0,0,0,0,0,IN,NNP,NNS,0,0,in,Southern,customers
B-LOC,0,1,1,0,0,0,NNP,NNP,IN,0,0,Southern,California,in
I-LOC,0,1,1,0,0,0,NNP,",",NNP,0,0,California,",",Southern
O,0,0,0,0,0,0,",",NNS,NNP,0,0,",",officials,California
O,0,0,0,0,0,0,NNS,VBD,",",0,0,officials,said,","
O,0,0,0,0,0,0,VBD,NNP,NNS,0,0,said,Thursday,officials
O,0,1,1,0,0,0,NNP,.,VBD,0,0,Thursday,.,said
O,0,0,0,0,0,0,.,OMEGAPOS,NNP,0,0,.,OMEGA,Thursday
O,0,1,1,0,0,0,JJ,NNS,PHIPOS,0,0,High,winds,PHI
O,0,0,1,0,0,0,NNS,VBD,JJ,0,0,winds,blew,High
O,0,0,0,0,0,0,VBD,IN,NNS,0,0,blew,on,winds
O,0,0,0,0,0,0,IN,DT,VBD,0,0,on,the,blew
O,0,0,1,0,0,0,DT,JJ,IN,0,0,the,east,on
O,0,0,0,0,0,0,JJ,NNS,DT,0,0,east,slopes,the
O,0,0,0,0,0,0,NNS,IN,JJ,0,0,slopes,of,east
O,0,0,0,0,0,0,IN,DT,NNS,0,0,of,the,slopes
O,0,0,1,0,0,0,DT,NNP,IN,0,0,the,Rocky,of
B-LOC,0,1,1,0,0,0,NNP,NNPS,DT,0,0,Rocky,Mountains,the
I-LOC,0,1,1,0,0,0,NNPS,IN,NNP,0,0,Mountains,in,Rocky
O,0,0,0,0,0,0,IN,NNP,NNPS,0,0,in,Montana,Mountains
B-LOC,0,1,1,0,0,0,NNP,",",IN,0,0,Montana,",",in
O,0,0,0,0,0,0,",",IN,NNP,0,0,",",with,Montana
O,0,0,0,0,0,0,IN,NNS,",",0,0,with,winds,","
O,0,0,1,0,0,0,NNS,VBG,IN,0,0,winds,gusting,with
O,0,0,0,0,0,0,VBG,TO,NNS,0,0,gusting,to,winds
O,0,0,0,0,0,0,TO,IN,VBG,0,0,to,near,gusting
O,0,0,0,0,0,0,IN,CD,TO,0,0,near,50,to
O,0,0,0,0,0,0,CD,NN,IN,0,0,50,mph,near
O,0,0,0,0,0,0,NN,IN,CD,0,0,mph,at,50
O,0,0,0,0,0,0,IN,NNP,NN,0,0,at,Livingston,mph
B-LOC,0,1,1,0,0,0,NNP,.,IN,0,0,Livingston,.,at
O,0,0,0,0,0,0,.,OMEGAPOS,NNP,0,0,.,OMEGA,Livingston
B-PER,0,1,1,0,0,0,NNP,",",PHIPOS,0,0,Jacobs,",",PHI
O,0,0,0,0,0,0,",",IN,NNP,0,0,",",after,Jacobs
O,0,0,0,0,0,0,IN,PP$,",",0,0,after,his,","
O,0,0,1,0,0,0,PP$,NN,IN,0,0,his,indictment,after
O,0,0,0,0,0,0,NN,IN,PP$,0,0,indictment,on,his
O,0,0,0,0,0,0,IN,NN,NN,0,0,on,state,indictment
O,0,0,1,0,0,0,NN,NNS,IN,0,0,state,charges,on
O,0,0,0,0,0,0,NNS,",",NN,0,0,charges,",",state
O,0,0,0,0,0,0,",",VBD,NNS,0,0,",",fled,charges
O,0,0,0,0,0,0,VBD,TO,",",0,0,fled,to,","
O,0,0,0,0,0,0,TO,DT,VBD,0,0,to,the,fled
O,0,0,1,0,0,0,DT,NNP,TO,0,0,the,Onondaga,to
B-LOC,0,1,1,0,0,0,NNP,JJ,DT,0,0,Onondaga,Indian,the
I-LOC,0,1,1,0,0,0,JJ,NN,NNP,0,0,Indian,Nation,Onondaga
I-LOC,0,1,1,0,0,0,NN,NN,JJ,0,0,Nation,reservation,Indian
I-LOC,0,0,0,0,0,0,NN,NN,NN,0,0,reservation,south,Nation
O,0,0,1,0,0,0,NN,IN,NN,0,0,south,of,reservation
O,0,0,0,0,0,0,IN,NNP,NN,0,0,of,Syracuse,south
B-LOC,0,1,1,0,0,0,NNP,CC,IN,0,0,Syracuse,but,of
O,0,0,0,0,0,0,CC,VBD,NNP,0,0,but,was,Syracuse
